"Ausgangsjahr","Gemeinde_BFS_Nr","Gemeindename","Stadtkreis_BFS_Nr","Stadtkreis_Name","Gesetz_Nummer","Gesetz_Abk","Reihenfolge_Haupttitel","Haupttitel","Straftaten_total","Straftaten_vollendet","Straftaten_versucht","Einwohner","Häufigkeitszahl"
2013,261,Zürich,2610001,Kreis 1,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,1,,,5057,0.2
2013,261,Zürich,2610001,Kreis 1,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,250,,,5057,49.4
2013,261,Zürich,2610002,Kreis 2,311.0,StGB,1,Total gegen Leib und Leben,119,118,1,29400,4
2013,261,Zürich,2610002,Kreis 2,311.0,StGB,2,Total gegen das Vermögen,2314,2156,158,29400,78.7
2013,261,Zürich,2610002,Kreis 2,311.0,StGB,3,Total gegen die Freiheit,333,329,4,29400,11.3
2013,261,Zürich,2610002,Kreis 2,311.0,StGB,4,Total gegen sexuelle Integrität,27,26,1,29400,0.9
2013,261,Zürich,2610002,Kreis 2,311.0,StGB,5,Total übrige Titel StGB,148,144,4,29400,5
2013,261,Zürich,2610002,Kreis 2,812.121,BetmG,801,Total Übertretungen,253,,,29400,8.6
2013,261,Zürich,2610002,Kreis 2,812.121,BetmG,802,Total leichte Fälle,65,,,29400,2.2
2013,261,Zürich,2610002,Kreis 2,812.121,BetmG,803,Total schwere Fälle,25,,,29400,0.9
2013,261,Zürich,2610002,Kreis 2,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,22,,,29400,0.7
2013,261,Zürich,2610002,Kreis 2,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,10,,,29400,0.3
2013,261,Zürich,2610002,Kreis 2,142.20,AIG,1423,Total Täuschung der Behörden,0,,,29400,0
2013,261,Zürich,2610002,Kreis 2,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,5,,,29400,0.2
2013,261,Zürich,2610002,Kreis 2,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,18,,,29400,0.6
2013,261,Zürich,2610003,Kreis 3,311.0,StGB,1,Total gegen Leib und Leben,200,198,2,46386,4.3
2013,261,Zürich,2610003,Kreis 3,311.0,StGB,2,Total gegen das Vermögen,3310,3021,289,46386,71.4
2013,261,Zürich,2610003,Kreis 3,311.0,StGB,3,Total gegen die Freiheit,724,716,8,46386,15.6
2013,261,Zürich,2610003,Kreis 3,311.0,StGB,4,Total gegen sexuelle Integrität,41,38,3,46386,0.9
2013,261,Zürich,2610003,Kreis 3,311.0,StGB,5,Total übrige Titel StGB,192,188,4,46386,4.1
2013,261,Zürich,2610003,Kreis 3,812.121,BetmG,801,Total Übertretungen,485,,,46386,10.5
2013,261,Zürich,2610003,Kreis 3,812.121,BetmG,802,Total leichte Fälle,140,,,46386,3
2013,261,Zürich,2610003,Kreis 3,812.121,BetmG,803,Total schwere Fälle,63,,,46386,1.4
2013,261,Zürich,2610003,Kreis 3,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,55,,,46386,1.2
2013,261,Zürich,2610003,Kreis 3,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,25,,,46386,0.5
2013,261,Zürich,2610003,Kreis 3,142.20,AIG,1423,Total Täuschung der Behörden,1,,,46386,0
2013,261,Zürich,2610003,Kreis 3,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,9,,,46386,0.2
2013,261,Zürich,2610003,Kreis 3,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,27,,,46386,0.6
2013,261,Zürich,2610004,Kreis 4,311.0,StGB,1,Total gegen Leib und Leben,511,495,16,26286,19.4
2013,261,Zürich,2610004,Kreis 4,311.0,StGB,2,Total gegen das Vermögen,4831,4602,229,26286,183.8
2013,261,Zürich,2610004,Kreis 4,311.0,StGB,3,Total gegen die Freiheit,674,665,9,26286,25.6
2013,261,Zürich,2610004,Kreis 4,311.0,StGB,4,Total gegen sexuelle Integrität,976,971,5,26286,37.1
2013,261,Zürich,2610004,Kreis 4,311.0,StGB,5,Total übrige Titel StGB,644,635,9,26286,24.5
2013,261,Zürich,2610004,Kreis 4,812.121,BetmG,801,Total Übertretungen,2282,,,26286,86.8
2013,261,Zürich,2610004,Kreis 4,812.121,BetmG,802,Total leichte Fälle,544,,,26286,20.7
2013,261,Zürich,2610004,Kreis 4,812.121,BetmG,803,Total schwere Fälle,79,,,26286,3
2013,261,Zürich,2610004,Kreis 4,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,306,,,26286,11.6
2013,261,Zürich,2610004,Kreis 4,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,175,,,26286,6.7
2013,261,Zürich,2610004,Kreis 4,142.20,AIG,1423,Total Täuschung der Behörden,14,,,26286,0.5
2013,261,Zürich,2610004,Kreis 4,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,16,,,26286,0.6
2013,261,Zürich,2610004,Kreis 4,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,781,,,26286,29.7
2013,261,Zürich,2610005,Kreis 5,311.0,StGB,1,Total gegen Leib und Leben,257,257,0,12536,20.5
2013,261,Zürich,2610005,Kreis 5,311.0,StGB,2,Total gegen das Vermögen,2948,2813,135,12536,235.2
2013,261,Zürich,2610005,Kreis 5,311.0,StGB,3,Total gegen die Freiheit,285,273,12,12536,22.7
2013,261,Zürich,2610005,Kreis 5,311.0,StGB,4,Total gegen sexuelle Integrität,242,239,3,12536,19.3
2013,261,Zürich,2610005,Kreis 5,311.0,StGB,5,Total übrige Titel StGB,203,200,3,12536,16.2
2013,261,Zürich,2610005,Kreis 5,812.121,BetmG,801,Total Übertretungen,889,,,12536,70.9
2013,261,Zürich,2610005,Kreis 5,812.121,BetmG,802,Total leichte Fälle,190,,,12536,15.2
2013,261,Zürich,2610005,Kreis 5,812.121,BetmG,803,Total schwere Fälle,11,,,12536,0.9
2013,261,Zürich,2610005,Kreis 5,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,62,,,12536,4.9
2013,261,Zürich,2610005,Kreis 5,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,25,,,12536,2
2013,261,Zürich,2610005,Kreis 5,142.20,AIG,1423,Total Täuschung der Behörden,1,,,12536,0.1
2013,261,Zürich,2610005,Kreis 5,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,6,,,12536,0.5
2013,261,Zürich,2610005,Kreis 5,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,229,,,12536,18.3
2013,261,Zürich,2610006,Kreis 6,311.0,StGB,1,Total gegen Leib und Leben,70,69,1,30263,2.3
2013,261,Zürich,2610006,Kreis 6,311.0,StGB,2,Total gegen das Vermögen,1636,1509,127,30263,54.1
2013,261,Zürich,2610006,Kreis 6,311.0,StGB,3,Total gegen die Freiheit,308,306,2,30263,10.2
2013,261,Zürich,2610006,Kreis 6,311.0,StGB,4,Total gegen sexuelle Integrität,48,47,1,30263,1.6
2013,261,Zürich,2610006,Kreis 6,311.0,StGB,5,Total übrige Titel StGB,78,78,0,30263,2.6
2013,261,Zürich,2610006,Kreis 6,812.121,BetmG,801,Total Übertretungen,259,,,30263,8.6
2013,261,Zürich,2610006,Kreis 6,812.121,BetmG,802,Total leichte Fälle,76,,,30263,2.5
2013,261,Zürich,2610006,Kreis 6,812.121,BetmG,803,Total schwere Fälle,18,,,30263,0.6
2013,261,Zürich,2610006,Kreis 6,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,20,,,30263,0.7
2013,261,Zürich,2610006,Kreis 6,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,10,,,30263,0.3
2013,261,Zürich,2610006,Kreis 6,142.20,AIG,1423,Total Täuschung der Behörden,0,,,30263,0
2013,261,Zürich,2610006,Kreis 6,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,3,,,30263,0.1
2013,261,Zürich,2610006,Kreis 6,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,28,,,30263,0.9
2013,261,Zürich,2610007,Kreis 7,311.0,StGB,1,Total gegen Leib und Leben,42,42,0,34581,1.2
2013,261,Zürich,2610007,Kreis 7,311.0,StGB,2,Total gegen das Vermögen,1621,1474,147,34581,46.9
2013,261,Zürich,2610007,Kreis 7,311.0,StGB,3,Total gegen die Freiheit,331,331,0,34581,9.6
2013,261,Zürich,2610007,Kreis 7,311.0,StGB,4,Total gegen sexuelle Integrität,21,19,2,34581,0.6
2013,261,Zürich,2610007,Kreis 7,311.0,StGB,5,Total übrige Titel StGB,94,94,0,34581,2.7
2013,261,Zürich,2610007,Kreis 7,812.121,BetmG,801,Total Übertretungen,101,,,34581,2.9
2013,261,Zürich,2610007,Kreis 7,812.121,BetmG,802,Total leichte Fälle,38,,,34581,1.1
2013,261,Zürich,2610007,Kreis 7,812.121,BetmG,803,Total schwere Fälle,21,,,34581,0.6
2013,261,Zürich,2610007,Kreis 7,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,19,,,34581,0.5
2013,261,Zürich,2610007,Kreis 7,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,15,,,34581,0.4
2013,261,Zürich,2610007,Kreis 7,142.20,AIG,1423,Total Täuschung der Behörden,3,,,34581,0.1
2013,261,Zürich,2610007,Kreis 7,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,1,,,34581,0
2013,261,Zürich,2610007,Kreis 7,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,4,,,34581,0.1
2013,261,Zürich,2610008,Kreis 8,311.0,StGB,1,Total gegen Leib und Leben,75,74,1,14767,5.1
2013,261,Zürich,2610008,Kreis 8,311.0,StGB,2,Total gegen das Vermögen,1402,1304,98,14767,94.9
2013,261,Zürich,2610008,Kreis 8,311.0,StGB,3,Total gegen die Freiheit,255,251,4,14767,17.3
2013,261,Zürich,2610008,Kreis 8,311.0,StGB,4,Total gegen sexuelle Integrität,268,266,2,14767,18.1
2013,261,Zürich,2610008,Kreis 8,311.0,StGB,5,Total übrige Titel StGB,86,85,1,14767,5.8
2013,261,Zürich,2610008,Kreis 8,812.121,BetmG,801,Total Übertretungen,517,,,14767,35
2013,261,Zürich,2610008,Kreis 8,812.121,BetmG,802,Total leichte Fälle,101,,,14767,6.8
2013,261,Zürich,2610008,Kreis 8,812.121,BetmG,803,Total schwere Fälle,11,,,14767,0.7
2013,261,Zürich,2610008,Kreis 8,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,14,,,14767,0.9
2013,261,Zürich,2610008,Kreis 8,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,8,,,14767,0.5
2013,261,Zürich,2610008,Kreis 8,142.20,AIG,1423,Total Täuschung der Behörden,0,,,14767,0
2013,261,Zürich,2610008,Kreis 8,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,2,,,14767,0.1
2013,261,Zürich,2610008,Kreis 8,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,18,,,14767,1.2
2013,261,Zürich,2610009,Kreis 9,311.0,StGB,1,Total gegen Leib und Leben,217,214,3,48950,4.4
2013,261,Zürich,2610009,Kreis 9,311.0,StGB,2,Total gegen das Vermögen,3142,2876,266,48950,64.2
2013,261,Zürich,2610009,Kreis 9,311.0,StGB,3,Total gegen die Freiheit,688,674,14,48950,14.1
2013,261,Zürich,2610009,Kreis 9,311.0,StGB,4,Total gegen sexuelle Integrität,58,57,1,48950,1.2
2013,261,Zürich,2610009,Kreis 9,311.0,StGB,5,Total übrige Titel StGB,224,222,2,48950,4.6
2013,261,Zürich,2610009,Kreis 9,812.121,BetmG,801,Total Übertretungen,681,,,48950,13.9
2013,261,Zürich,2610009,Kreis 9,812.121,BetmG,802,Total leichte Fälle,165,,,48950,3.4
2013,261,Zürich,2610009,Kreis 9,812.121,BetmG,803,Total schwere Fälle,82,,,48950,1.7
2013,261,Zürich,2610009,Kreis 9,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,166,,,48950,3.4
2013,261,Zürich,2610009,Kreis 9,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,41,,,48950,0.8
2013,261,Zürich,2610009,Kreis 9,142.20,AIG,1423,Total Täuschung der Behörden,1,,,48950,0
2013,261,Zürich,2610009,Kreis 9,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,4,,,48950,0.1
2013,261,Zürich,2610009,Kreis 9,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,139,,,48950,2.8
2013,261,Zürich,2610010,Kreis 10,311.0,StGB,1,Total gegen Leib und Leben,89,86,3,36120,2.5
2013,261,Zürich,2610010,Kreis 10,311.0,StGB,2,Total gegen das Vermögen,2183,1991,192,36120,60.4
2013,261,Zürich,2610010,Kreis 10,311.0,StGB,3,Total gegen die Freiheit,531,525,6,36120,14.7
2013,261,Zürich,2610010,Kreis 10,311.0,StGB,4,Total gegen sexuelle Integrität,93,92,1,36120,2.6
2013,261,Zürich,2610010,Kreis 10,311.0,StGB,5,Total übrige Titel StGB,115,114,1,36120,3.2
2013,261,Zürich,2610010,Kreis 10,812.121,BetmG,801,Total Übertretungen,251,,,36120,6.9
2013,261,Zürich,2610010,Kreis 10,812.121,BetmG,802,Total leichte Fälle,68,,,36120,1.9
2013,261,Zürich,2610010,Kreis 10,812.121,BetmG,803,Total schwere Fälle,24,,,36120,0.7
2013,261,Zürich,2610010,Kreis 10,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,26,,,36120,0.7
2013,261,Zürich,2610010,Kreis 10,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,7,,,36120,0.2
2013,261,Zürich,2610010,Kreis 10,142.20,AIG,1423,Total Täuschung der Behörden,1,,,36120,0
2013,261,Zürich,2610010,Kreis 10,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,8,,,36120,0.2
2013,261,Zürich,2610010,Kreis 10,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,18,,,36120,0.5
2013,261,Zürich,2610011,Kreis 11,311.0,StGB,1,Total gegen Leib und Leben,364,361,3,65596,5.5
2013,261,Zürich,2610011,Kreis 11,311.0,StGB,2,Total gegen das Vermögen,3712,3471,241,65596,56.6
2013,261,Zürich,2610011,Kreis 11,311.0,StGB,3,Total gegen die Freiheit,769,752,17,65596,11.7
2013,261,Zürich,2610011,Kreis 11,311.0,StGB,4,Total gegen sexuelle Integrität,78,76,2,65596,1.2
2013,261,Zürich,2610011,Kreis 11,311.0,StGB,5,Total übrige Titel StGB,294,290,4,65596,4.5
2013,261,Zürich,2610011,Kreis 11,812.121,BetmG,801,Total Übertretungen,409,,,65596,6.2
2013,261,Zürich,2610011,Kreis 11,812.121,BetmG,802,Total leichte Fälle,178,,,65596,2.7
2013,261,Zürich,2610011,Kreis 11,812.121,BetmG,803,Total schwere Fälle,70,,,65596,1.1
2013,261,Zürich,2610011,Kreis 11,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,235,,,65596,3.6
2013,261,Zürich,2610011,Kreis 11,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,65,,,65596,1
2013,261,Zürich,2610011,Kreis 11,142.20,AIG,1423,Total Täuschung der Behörden,6,,,65596,0.1
2013,261,Zürich,2610011,Kreis 11,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,11,,,65596,0.2
2013,261,Zürich,2610011,Kreis 11,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,88,,,65596,1.3
2013,261,Zürich,2610012,Kreis 12,311.0,StGB,1,Total gegen Leib und Leben,119,116,3,28111,4.2
2013,261,Zürich,2610012,Kreis 12,311.0,StGB,2,Total gegen das Vermögen,1071,988,83,28111,38.1
2013,261,Zürich,2610012,Kreis 12,311.0,StGB,3,Total gegen die Freiheit,298,289,9,28111,10.6
2013,261,Zürich,2610012,Kreis 12,311.0,StGB,4,Total gegen sexuelle Integrität,24,24,0,28111,0.9
2013,261,Zürich,2610012,Kreis 12,311.0,StGB,5,Total übrige Titel StGB,126,124,2,28111,4.5
2013,261,Zürich,2610012,Kreis 12,812.121,BetmG,801,Total Übertretungen,163,,,28111,5.8
2013,261,Zürich,2610012,Kreis 12,812.121,BetmG,802,Total leichte Fälle,81,,,28111,2.9
2013,261,Zürich,2610012,Kreis 12,812.121,BetmG,803,Total schwere Fälle,28,,,28111,1
2013,261,Zürich,2610012,Kreis 12,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,40,,,28111,1.4
2013,261,Zürich,2610012,Kreis 12,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,15,,,28111,0.5
2013,261,Zürich,2610012,Kreis 12,142.20,AIG,1423,Total Täuschung der Behörden,1,,,28111,0
2013,261,Zürich,2610012,Kreis 12,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,9,,,28111,0.3
2013,261,Zürich,2610012,Kreis 12,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,18,,,28111,0.6
2013,261,Zürich,,unbekannt,311.0,StGB,1,Total gegen Leib und Leben,7,7,0,2724,
2013,261,Zürich,,unbekannt,311.0,StGB,2,Total gegen das Vermögen,811,788,23,2724,
2013,261,Zürich,,unbekannt,311.0,StGB,3,Total gegen die Freiheit,44,43,1,2724,
2013,261,Zürich,,unbekannt,311.0,StGB,4,Total gegen sexuelle Integrität,31,31,0,2724,
2013,261,Zürich,,unbekannt,311.0,StGB,5,Total übrige Titel StGB,55,55,0,2724,
2013,261,Zürich,,unbekannt,812.121,BetmG,801,Total Übertretungen,152,,,2724,
2013,261,Zürich,,unbekannt,812.121,BetmG,802,Total leichte Fälle,30,,,2724,
2013,261,Zürich,,unbekannt,812.121,BetmG,803,Total schwere Fälle,51,,,2724,
2013,261,Zürich,,unbekannt,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,83,,,2724,
2013,261,Zürich,,unbekannt,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,12,,,2724,
2013,261,Zürich,,unbekannt,142.20,AIG,1423,Total Täuschung der Behörden,4,,,2724,
2013,261,Zürich,,unbekannt,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,0,,,2724,
2013,261,Zürich,,unbekannt,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,65,,,2724,
2014,131,Adliswil,,,311.0,StGB,1,Total gegen Leib und Leben,26,25,1,18262,1.4
2014,131,Adliswil,,,311.0,StGB,2,Total gegen das Vermögen,600,549,51,18262,32.9
2014,131,Adliswil,,,311.0,StGB,3,Total gegen die Freiheit,143,142,1,18262,7.8
2014,131,Adliswil,,,311.0,StGB,4,Total gegen sexuelle Integrität,10,10,0,18262,0.5
2014,131,Adliswil,,,311.0,StGB,5,Total übrige Titel StGB,35,32,3,18262,1.9
2014,131,Adliswil,,,812.121,BetmG,801,Total Übertretungen,19,,,18262,1
2014,131,Adliswil,,,812.121,BetmG,802,Total leichte Fälle,14,,,18262,0.8
2014,131,Adliswil,,,812.121,BetmG,803,Total schwere Fälle,10,,,18262,0.5
2014,131,Adliswil,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,35,,,18262,1.9
2014,131,Adliswil,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,4,,,18262,0.2
2014,131,Adliswil,,,142.20,AIG,1423,Total Täuschung der Behörden,1,,,18262,0.1
2014,131,Adliswil,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,5,,,18262,0.3
2014,131,Adliswil,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,22,,,18262,1.2
2014,2,Affoltern,,,311.0,StGB,1,Total gegen Leib und Leben,61,61,0,11363,5.4
2014,2,Affoltern,,,311.0,StGB,2,Total gegen das Vermögen,492,459,33,11363,43.3
2014,2,Affoltern,,,311.0,StGB,3,Total gegen die Freiheit,108,108,0,11363,9.5
2014,2,Affoltern,,,311.0,StGB,4,Total gegen sexuelle Integrität,14,14,0,11363,1.2
2014,2,Affoltern,,,311.0,StGB,5,Total übrige Titel StGB,52,52,0,11363,4.6
2014,2,Affoltern,,,812.121,BetmG,801,Total Übertretungen,61,,,11363,5.4
2014,2,Affoltern,,,812.121,BetmG,802,Total leichte Fälle,39,,,11363,3.4
2014,2,Affoltern,,,812.121,BetmG,803,Total schwere Fälle,15,,,11363,1.3
2014,2,Affoltern,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,24,,,11363,2.1
2014,2,Affoltern,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,12,,,11363,1.1
2014,2,Affoltern,,,142.20,AIG,1423,Total Täuschung der Behörden,2,,,11363,0.2
2014,2,Affoltern,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,5,,,11363,0.4
2014,2,Affoltern,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,9,,,11363,0.8
2014,52,Bassersdorf,,,311.0,StGB,1,Total gegen Leib und Leben,14,11,3,11350,1.2
2014,52,Bassersdorf,,,311.0,StGB,2,Total gegen das Vermögen,333,306,27,11350,29.3
2014,52,Bassersdorf,,,311.0,StGB,3,Total gegen die Freiheit,74,74,0,11350,6.5
2014,52,Bassersdorf,,,311.0,StGB,4,Total gegen sexuelle Integrität,3,3,0,11350,0.3
2014,52,Bassersdorf,,,311.0,StGB,5,Total übrige Titel StGB,31,31,0,11350,2.7
2014,52,Bassersdorf,,,812.121,BetmG,801,Total Übertretungen,16,,,11350,1.4
2014,52,Bassersdorf,,,812.121,BetmG,802,Total leichte Fälle,30,,,11350,2.6
2014,52,Bassersdorf,,,812.121,BetmG,803,Total schwere Fälle,4,,,11350,0.4
2014,52,Bassersdorf,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,8,,,11350,0.7
2014,52,Bassersdorf,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,10,,,11350,0.9
2014,52,Bassersdorf,,,142.20,AIG,1423,Total Täuschung der Behörden,0,,,11350,0
2014,52,Bassersdorf,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,1,,,11350,0.1
2014,52,Bassersdorf,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,2,,,11350,0.2
2014,53,Bülach,,,311.0,StGB,1,Total gegen Leib und Leben,42,41,1,18408,2.3
2014,53,Bülach,,,311.0,StGB,2,Total gegen das Vermögen,957,909,48,18408,52
2014,53,Bülach,,,311.0,StGB,3,Total gegen die Freiheit,200,200,0,18408,10.9
2014,53,Bülach,,,311.0,StGB,4,Total gegen sexuelle Integrität,28,14,14,18408,1.5
2014,53,Bülach,,,311.0,StGB,5,Total übrige Titel StGB,352,347,5,18408,19.1
2014,53,Bülach,,,812.121,BetmG,801,Total Übertretungen,225,,,18408,12.2
2014,53,Bülach,,,812.121,BetmG,802,Total leichte Fälle,88,,,18408,4.8
2014,53,Bülach,,,812.121,BetmG,803,Total schwere Fälle,16,,,18408,0.9
2014,53,Bülach,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,20,,,18408,1.1
2014,53,Bülach,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,0,,,18408,0
2014,53,Bülach,,,142.20,AIG,1423,Total Täuschung der Behörden,0,,,18408,0
2014,53,Bülach,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,1,,,18408,0.1
2014,53,Bülach,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,8,,,18408,0.4
2014,243,Dietikon,,,311.0,StGB,1,Total gegen Leib und Leben,70,68,2,25426,2.8
2014,243,Dietikon,,,311.0,StGB,2,Total gegen das Vermögen,1112,1033,79,25426,43.7
2014,243,Dietikon,,,311.0,StGB,3,Total gegen die Freiheit,271,270,1,25426,10.7
2014,243,Dietikon,,,311.0,StGB,4,Total gegen sexuelle Integrität,26,25,1,25426,1
2014,243,Dietikon,,,311.0,StGB,5,Total übrige Titel StGB,348,345,3,25426,13.7
2014,243,Dietikon,,,812.121,BetmG,801,Total Übertretungen,101,,,25426,4
2014,243,Dietikon,,,812.121,BetmG,802,Total leichte Fälle,80,,,25426,3.1
2014,243,Dietikon,,,812.121,BetmG,803,Total schwere Fälle,36,,,25426,1.4
2014,243,Dietikon,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,96,,,25426,3.8
2014,243,Dietikon,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,20,,,25426,0.8
2014,243,Dietikon,,,142.20,AIG,1423,Total Täuschung der Behörden,0,,,25426,0
2014,243,Dietikon,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,8,,,25426,0.3
2014,243,Dietikon,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,26,,,25426,1
2014,191,Dübendorf,,,311.0,StGB,1,Total gegen Leib und Leben,68,65,3,25801,2.6
2014,191,Dübendorf,,,311.0,StGB,2,Total gegen das Vermögen,1318,1172,146,25801,51.1
2014,191,Dübendorf,,,311.0,StGB,3,Total gegen die Freiheit,377,377,0,25801,14.6
2014,191,Dübendorf,,,311.0,StGB,4,Total gegen sexuelle Integrität,19,18,1,25801,0.7
2014,191,Dübendorf,,,311.0,StGB,5,Total übrige Titel StGB,108,105,3,25801,4.2
2014,191,Dübendorf,,,812.121,BetmG,801,Total Übertretungen,121,,,25801,4.7
2014,191,Dübendorf,,,812.121,BetmG,802,Total leichte Fälle,40,,,25801,1.6
2014,191,Dübendorf,,,812.121,BetmG,803,Total schwere Fälle,27,,,25801,1
2014,191,Dübendorf,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,58,,,25801,2.2
2014,191,Dübendorf,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,19,,,25801,0.7
2014,191,Dübendorf,,,142.20,AIG,1423,Total Täuschung der Behörden,0,,,25801,0
2014,191,Dübendorf,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,2,,,25801,0.1
2014,191,Dübendorf,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,16,,,25801,0.6
2014,115,Gossau,,,311.0,StGB,1,Total gegen Leib und Leben,12,12,0,9714,1.2
